performance_id,campaign_id,date,impressions,clicks,leads,conversions,marketing_cost
MP003158,CMP009,2025-08-26,6964,393,84,17,18226
MP003159,CMP009,2025-08-27,45980,2447,832,298,13689
MP003160,CMP009,2025-08-28,45757,2230,348,134,5846
MP003161,CMP009,2025-08-29,26730,592,201,50,6121
MP003162,CMP009,2025-08-30,14459,706,116,45,17354
MP003163,CMP009,2025-08-31,44223,3035,628,102,8280
MP003164,CMP009,2025-09-01,5979,297,101,17,8018
MP003165,CMP009,2025-09-02,32517,785,145,44,20218
MP003166,CMP009,2025-09-03,32202,2397,818,218,19431
MP003167,CMP009,2025-09-04,13808,893,296,29,15204
MP003168,CMP009,2025-09-05,36211,2647,660,98,15580
MP003169,CMP009,2025-09-06,48016,3171,849,133,20656
MP003170,CMP009,2025-09-07,37296,1548,296,57,21866
MP003171,CMP009,2025-09-08,13507,416,90,30,7693
MP003172,CMP009,2025-09-09,11212,637,167,55,8448
MP003173,CMP009,2025-09-10,21369,890,197,30,14866
MP003174,CMP009,2025-09-11,26536,1985,533,204,22036
MP003175,CMP009,2025-09-12,38875,1869,347,75,18828
MP003176,CMP009,2025-09-13,29560,1945,365,110,6121
MP003177,CMP009,2025-09-14,30233,1898,308,55,10969
MP003178,CMP009,2025-09-15,5938,191,30,6,10304
MP003179,CMP009,2025-09-16,31002,1280,197,55,20754
MP003180,CMP009,2025-09-17,36709,2142,417,121,23913
MP003181,CMP009,2025-09-18,31585,1556,342,92,13611
MP003182,CMP009,2025-09-19,40774,2616,512,122,21858
MP003183,CMP009,2025-09-20,27108,1232,412,64,13365
MP003184,CMP009,2025-09-21,27346,1544,512,167,8162
MP003185,CMP009,2025-09-22,48778,2377,746,206,13613
MP003186,CMP009,2025-09-23,9136,556,137,54,5832
MP003187,CMP009,2025-09-24,40606,1329,247,53,19989
MP003188,CMP009,2025-09-25,12283,368,125,30,9138
MP003189,CMP009,2025-09-26,27781,1183,292,84,23130
MP003190,CMP009,2025-09-27,10437,724,154,40,21741
MP003191,CMP009,2025-09-28,17771,645,152,16,11510
MP003192,CMP009,2025-09-29,28195,1639,552,93,23444
MP003193,CMP009,2025-09-30,39770,2945,489,184,16883
MP003194,CMP009,2025-10-01,40353,1750,533,95,17270
MP003195,CMP009,2025-10-02,15403,410,82,28,12414
MP003196,CMP009,2025-10-03,14964,852,283,82,11625
MP003197,CMP009,2025-10-04,23246,564,135,31,17772
MP003198,CMP009,2025-10-05,39193,2508,833,204,20335
MP003199,CMP009,2025-10-06,26097,799,195,19,7453
MP003200,CMP009,2025-10-07,21471,1567,394,65,24463
MP003201,CMP009,2025-10-08,9378,247,85,21,9597
MP003202,CMP009,2025-10-09,14423,780,158,63,12945
MP003203,CMP009,2025-10-10,30640,2222,414,123,18730
MP003204,CMP009,2025-10-11,30624,1823,372,68,16482
MP003205,CMP009,2025-10-12,9622,423,98,13,18154
MP003206,CMP009,2025-10-13,13091,1004,339,107,9975
MP003207,CMP009,2025-10-14,18489,1277,263,61,15730
MP003208,CMP009,2025-10-15,5705,440,81,24,15196
MP003209,CMP009,2025-10-16,39356,1207,378,117,24609
MP003210,CMP009,2025-10-17,35874,1668,474,123,9091
MP003211,CMP009,2025-10-18,40471,2670,557,73,16186
MP003212,CMP009,2025-10-19,22832,539,128,28,8697
MP003213,CMP009,2025-10-20,46084,2831,860,172,20967
MP003214,CMP009,2025-10-21,24077,941,274,40,7902
MP003215,CMP009,2025-10-22,44538,3343,872,210,21204
MP003216,CMP009,2025-10-23,33342,1529,258,38,14181
MP003217,CMP009,2025-10-24,23079,976,309,95,15775
MP003218,CMP009,2025-10-25,32501,2015,430,134,7722
MP003219,CMP009,2025-10-26,5847,167,56,12,24194
MP003220,CMP009,2025-10-27,37438,1654,550,166,13708
MP003221,CMP009,2025-10-28,11813,735,253,97,17314
MP003222,CMP009,2025-10-29,44755,3020,844,94,24715
MP003223,CMP009,2025-10-30,12064,845,290,41,23862
MP003224,CMP009,2025-10-31,11220,344,81,19,24009
MP003225,CMP009,2025-11-01,49080,3886,1200,335,17902
MP003226,CMP009,2025-11-02,7612,329,105,39,23787
MP003227,CMP009,2025-11-03,39259,937,242,79,5840
MP003228,CMP009,2025-11-04,19158,753,118,32,8237
MP003229,CMP009,2025-11-05,24154,1327,213,79,13307
MP003230,CMP009,2025-11-06,28500,2246,685,156,16546
MP003231,CMP009,2025-11-07,21298,991,262,32,15633
MP003232,CMP009,2025-11-08,35028,1777,348,60,23300
MP003233,CMP009,2025-11-09,40866,2135,699,171,16420
MP003234,CMP009,2025-11-10,16275,1189,305,41,15936
MP003235,CMP009,2025-11-11,28055,1823,548,112,15372
MP003236,CMP009,2025-11-12,25043,707,129,37,15253
MP003237,CMP009,2025-11-13,45750,2951,632,160,11624
MP003238,CMP009,2025-11-14,22346,1440,395,82,19344
MP003239,CMP009,2025-11-15,28688,2118,398,60,15576
MP003240,CMP009,2025-11-16,6043,177,38,12,15175
MP003241,CMP009,2025-11-17,38169,1976,683,211,22637
MP003242,CMP009,2025-11-18,16659,740,130,25,8059
MP003243,CMP009,2025-11-19,10933,830,227,55,9776
MP003244,CMP009,2025-11-20,27292,1636,426,143,9359
MP003245,CMP009,2025-11-21,30247,816,197,58,23681
MP003246,CMP009,2025-11-22,10387,538,108,38,6336
MP003247,CMP009,2025-11-23,21115,1544,310,116,13971
MP003248,CMP009,2025-11-24,6727,387,86,34,12175
MP003249,CMP009,2025-11-25,21079,883,244,51,9763
MP003250,CMP009,2025-11-26,5813,267,55,5,20835
MP003251,CMP009,2025-11-27,33767,1523,512,192,23615
MP003252,CMP009,2025-11-28,17598,1195,226,88,24034
MP003253,CMP009,2025-11-29,31189,1907,580,157,13568
MP003254,CMP009,2025-11-30,28853,2222,743,141,19133
MP003255,CMP009,2025-12-01,29263,1331,319,71,22706
MP003256,CMP009,2025-12-02,28401,725,142,34,13090
MP003257,CMP009,2025-12-03,40276,3176,607,84,21628
MP003258,CMP009,2025-12-04,36177,2007,354,138,24794
MP003259,CMP009,2025-12-05,19930,1111,349,123,23155
MP003260,CMP009,2025-12-06,19677,1345,338,106,6743
MP003261,CMP009,2025-12-07,35162,2496,628,213,19292
MP003262,CMP009,2025-12-08,9237,359,55,22,19695
MP003263,CMP009,2025-12-09,41634,1067,248,85,9845
MP003264,CMP009,2025-12-10,9179,545,89,31,14046
MP003265,CMP009,2025-12-11,42339,1878,653,72,24586
MP003266,CMP009,2025-12-12,37165,2507,736,268,9369
MP003267,CMP009,2025-12-13,30968,1059,327,89,15152
MP003268,CMP009,2025-12-14,40284,2052,476,106,23673
MP003269,CMP009,2025-12-15,38289,2432,437,123,5222
MP003270,CMP009,2025-12-16,44950,1115,349,130,16742
MP003271,CMP009,2025-12-17,43498,1359,239,31,22359
MP003272,CMP009,2025-12-18,32112,2137,402,133,11377
MP003273,CMP009,2025-12-19,21305,1657,339,56,5966
MP003274,CMP009,2025-12-20,47559,2978,568,140,7919
MP003275,CMP009,2025-12-21,11170,636,194,70,18355
MP003276,CMP009,2025-12-22,29988,2025,545,89,16249
MP003277,CMP009,2025-12-23,16992,437,104,32,10813
MP003278,CMP009,2025-12-24,33204,2464,498,176,7973
MP003279,CMP009,2025-12-25,17095,874,233,48,12426
MP003280,CMP009,2025-12-26,28016,1885,606,80,16131
MP003281,CMP009,2025-12-27,34604,1077,295,61,5668
MP003282,CMP009,2025-12-28,44725,1143,313,38,17227
MP003283,CMP009,2025-12-29,11258,397,59,21,5412
MP003284,CMP009,2025-12-30,5305,273,64,15,5906
MP003285,CMP009,2025-12-31,42229,3151,855,120,10648
MP003286,CMP010,2025-01-01,17352,1367,298,97,12155
MP003287,CMP010,2025-01-02,27626,750,151,53,17260
MP003288,CMP010,2025-01-03,42616,1576,461,91,21624
MP003289,CMP010,2025-01-04,14755,1128,378,93,5994
MP003290,CMP010,2025-01-05,45768,1073,297,44,15212
MP003291,CMP010,2025-01-06,24099,701,194,62,10911
MP003292,CMP010,2025-01-07,43673,2996,620,87,21307
MP003293,CMP010,2025-01-08,17658,670,186,47,22956
MP003294,CMP010,2025-01-09,30483,2214,561,85,23168
MP003295,CMP010,2025-01-10,9290,531,110,34,9632
MP003296,CMP010,2025-01-11,20692,1418,308,81,6362
MP003297,CMP010,2025-01-12,28482,689,225,34,22034
MP003298,CMP010,2025-01-13,10960,547,149,50,23844
MP003299,CMP010,2025-01-14,39860,2933,842,277,22903
MP003300,CMP010,2025-01-15,47152,1766,408,81,9439
MP003301,CMP010,2025-01-16,34353,1498,373,117,18969
MP003302,CMP010,2025-01-17,31492,1520,421,52,21071
MP003303,CMP010,2025-01-18,6561,382,70,17,23391
MP003304,CMP010,2025-01-19,36726,2326,504,177,14410
MP003305,CMP010,2025-01-20,49830,3858,634,198,6364
MP003306,CMP010,2025-01-21,17325,528,118,47,22786
MP003307,CMP010,2025-01-22,16361,983,227,28,22507
MP003308,CMP010,2025-01-23,6832,160,43,10,11168
MP003309,CMP010,2025-01-24,28053,1662,275,82,21658
MP003310,CMP010,2025-01-25,39339,1516,487,142,6465
MP003311,CMP010,2025-01-26,19057,583,145,25,12260
MP003312,CMP010,2025-01-27,25991,668,152,46,11774
MP003313,CMP010,2025-01-28,42430,3358,518,62,17500
MP003314,CMP010,2025-01-29,18502,608,209,57,5155
MP003315,CMP010,2025-01-30,20754,1092,208,69,12483
MP003316,CMP010,2025-01-31,29365,2302,550,66,10109
MP003317,CMP010,2025-02-01,14284,898,197,58,13460
MP003318,CMP010,2025-02-02,32711,2047,599,219,15149
MP003319,CMP010,2025-02-03,18426,926,242,25,18627
MP003320,CMP010,2025-02-04,32108,1414,354,59,20997
MP003321,CMP010,2025-02-05,21608,1661,254,75,6369
MP003322,CMP010,2025-02-06,34434,1215,351,123,12306
MP003323,CMP010,2025-02-07,9621,309,53,10,21008
MP003324,CMP010,2025-02-08,9358,374,124,32,10484
MP003325,CMP010,2025-02-09,21809,1251,259,93,14386
MP003326,CMP010,2025-02-10,23658,1640,379,50,8912
MP003327,CMP010,2025-02-11,30880,2302,798,305,11623
MP003328,CMP010,2025-02-12,10669,781,244,49,9165
MP003329,CMP010,2025-02-13,38962,925,258,86,8582
MP003330,CMP010,2025-02-14,12301,480,76,19,11044
MP003331,CMP010,2025-02-15,10479,278,56,18,17153
MP003332,CMP010,2025-02-16,33711,2186,400,96,24562
MP003333,CMP010,2025-02-17,7690,492,137,25,11895
MP003334,CMP010,2025-02-18,25835,605,162,16,10004
MP003335,CMP010,2025-02-19,27370,1060,203,42,20139
MP003336,CMP010,2025-02-20,18149,477,121,36,10016
MP003337,CMP010,2025-02-21,24123,1517,259,53,11028
MP003338,CMP010,2025-02-22,46105,1718,428,154,5829
MP003339,CMP010,2025-02-23,33870,819,184,56,22319
MP003340,CMP010,2025-02-24,23861,1617,324,50,22928
MP003341,CMP010,2025-02-25,25811,632,122,16,18432
MP003342,CMP010,2025-02-26,38950,2967,462,89,15540
MP003343,CMP010,2025-02-27,29272,663,135,19,12656
MP003344,CMP010,2025-02-28,5386,302,45,13,6914
MP003345,CMP010,2025-03-01,30396,2181,617,91,12357
MP003346,CMP010,2025-03-02,46175,1067,304,99,7422
MP003347,CMP010,2025-03-03,6297,457,128,48,17650
MP003348,CMP010,2025-03-04,23511,1874,596,158,19734
MP003349,CMP010,2025-03-05,20575,1415,340,78,19908
MP003350,CMP010,2025-03-06,36400,1355,435,135,12334
MP003351,CMP010,2025-03-07,14463,582,168,62,10713
MP003352,CMP010,2025-03-08,30457,1135,395,59,17061
MP003353,CMP010,2025-03-09,6372,348,90,13,6394
MP003354,CMP010,2025-03-10,35142,2382,720,210,12437
MP003355,CMP010,2025-03-11,31360,883,292,74,11819
MP003356,CMP010,2025-03-12,31594,1493,436,160,19821
MP003357,CMP010,2025-03-13,34090,2631,791,197,16913
MP003358,CMP010,2025-03-14,27138,1209,351,86,9361
MP003359,CMP010,2025-03-15,39729,1637,370,64,11257
MP003360,CMP010,2025-03-16,42249,1641,562,149,20183
MP003361,CMP010,2025-03-17,40927,2490,564,220,15056
MP003362,CMP010,2025-03-18,18992,1183,213,81,8560
MP003363,CMP010,2025-03-19,40574,2663,706,268,18504
MP003364,CMP010,2025-03-20,8334,268,53,15,23077
MP003365,CMP010,2025-03-21,15270,980,245,90,19148
MP003366,CMP010,2025-03-22,16817,1301,421,45,11765
MP003367,CMP010,2025-03-23,30294,1767,606,104,13956
MP003368,CMP010,2025-03-24,49605,3299,653,229,18168
MP003369,CMP010,2025-03-25,42687,1663,326,84,15370
MP003370,CMP010,2025-03-26,35708,1720,324,129,20947
MP003371,CMP010,2025-03-27,25723,1764,577,192,6156
MP003372,CMP010,2025-03-28,49314,1383,240,34,5703
MP003373,CMP010,2025-03-29,5568,138,30,4,15266
MP003374,CMP010,2025-03-30,28376,982,337,52,11979
MP003375,CMP010,2025-03-31,25156,638,187,57,15338
MP003376,CMP010,2025-04-01,43236,2693,889,261,10741
MP003377,CMP010,2025-04-02,23988,1100,190,70,23411
MP003378,CMP010,2025-04-03,15473,1231,409,59,10349
MP003379,CMP010,2025-04-04,32209,886,268,105,18424
MP003380,CMP010,2025-04-05,15373,882,273,107,20386
MP003381,CMP010,2025-04-06,23430,978,175,59,9805
MP003382,CMP010,2025-04-07,34157,1080,355,40,9443
MP003383,CMP010,2025-04-08,29965,1567,429,164,10585
MP003384,CMP010,2025-04-09,6307,426,109,38,24165
MP003385,CMP010,2025-04-10,42480,1593,467,51,21114
MP003386,CMP010,2025-04-11,49024,3301,847,310,16133
MP003387,CMP010,2025-04-12,10571,589,96,14,9421
MP003388,CMP010,2025-04-13,45896,2146,667,166,9898
MP003389,CMP010,2025-04-14,12272,929,189,58,15508
MP003390,CMP010,2025-04-15,24159,653,187,56,21211
MP003391,CMP010,2025-04-16,6045,438,140,40,10539
MP003392,CMP010,2025-04-17,28934,1095,213,56,22053
MP003393,CMP010,2025-04-18,6536,380,97,37,10468
MP003394,CMP010,2025-04-19,8408,500,105,29,13621
MP003395,CMP010,2025-04-20,34421,2461,541,64,13940
MP003396,CMP010,2025-04-21,48037,2836,507,135,23064
MP003397,CMP010,2025-04-22,7056,207,70,7,23797
MP003398,CMP010,2025-04-23,6259,279,65,12,20404
MP003399,CMP010,2025-04-24,29904,1393,226,56,17292
MP003400,CMP010,2025-04-25,26996,1290,410,93,16210
MP003401,CMP010,2025-04-26,13673,627,186,34,23100
MP003402,CMP010,2025-04-27,17642,1353,346,68,7729
MP003403,CMP010,2025-04-28,34482,1036,361,121,15440
MP003404,CMP010,2025-04-29,38344,1230,189,69,9211
MP003405,CMP010,2025-04-30,12015,488,82,13,17235
MP003406,CMP010,2025-05-01,9257,342,81,32,7863
MP003407,CMP010,2025-05-02,9942,207,31,8,7306
MP003408,CMP010,2025-05-03,15239,900,295,87,15842
MP003409,CMP010,2025-05-04,48577,1404,272,34,9545
MP003410,CMP010,2025-05-05,18075,527,102,12,8001
MP003411,CMP010,2025-05-06,5251,326,77,13,6638
MP003412,CMP010,2025-05-07,10204,600,131,46,11312
MP003413,CMP010,2025-05-08,36198,1531,482,95,20375
MP003414,CMP010,2025-05-09,23878,1861,582,73,19500
MP003415,CMP010,2025-05-10,17119,354,63,11,11478
MP003416,CMP010,2025-05-11,22253,739,248,97,11204
MP003417,CMP010,2025-05-12,13127,981,341,43,11166
MP003418,CMP010,2025-05-13,17258,1003,343,63,10322
MP003419,CMP010,2025-05-14,30864,1918,590,134,24711
MP003420,CMP010,2025-05-15,32019,1677,578,130,12151
MP003421,CMP010,2025-05-16,32952,1172,386,82,12889
MP003422,CMP010,2025-05-17,39770,823,187,36,10284
MP003423,CMP010,2025-05-18,9237,247,41,11,16279
MP003424,CMP010,2025-05-19,8958,619,102,31,19612
MP003425,CMP010,2025-05-20,5786,460,80,18,24272
MP003426,CMP010,2025-05-21,28689,2002,648,219,7158
MP003427,CMP010,2025-05-22,42303,1920,660,147,19771
MP003428,CMP010,2025-05-23,28469,2089,728,194,17138
MP003429,CMP010,2025-05-24,37748,1983,687,193,15271
MP003430,CMP010,2025-05-25,40777,1594,355,110,10588
MP003431,CMP010,2025-05-26,7798,508,121,38,20235
MP003432,CMP010,2025-05-27,35254,2033,711,174,20192
MP003433,CMP010,2025-05-28,35434,2560,540,90,17634
MP003434,CMP010,2025-05-29,32498,2593,413,152,9568
MP003435,CMP010,2025-05-30,25756,1296,270,78,16983
MP003436,CMP010,2025-05-31,5914,340,73,11,24429
MP003437,CMP010,2025-06-01,17052,785,141,15,17821
MP003438,CMP010,2025-06-02,35951,1332,337,76,11480
MP003439,CMP010,2025-06-03,6420,382,107,20,14945
MP003440,CMP010,2025-06-04,41000,1957,409,64,20942
MP003441,CMP010,2025-06-05,44768,2939,883,310,10237
MP003442,CMP010,2025-06-06,36938,982,237,36,7192
MP003443,CMP010,2025-06-07,26186,1968,539,208,14480
MP003444,CMP010,2025-06-08,14271,525,144,45,12091
MP003445,CMP010,2025-06-09,32285,1649,253,64,10197
MP003446,CMP010,2025-06-10,27189,1834,434,152,8992
MP003447,CMP010,2025-06-11,44263,1415,483,120,16177
MP003448,CMP010,2025-06-12,29468,2241,688,100,17109
MP003449,CMP010,2025-06-13,42049,2779,480,52,19649
MP003450,CMP010,2025-06-14,29248,1438,341,60,15688
MP003451,CMP010,2025-06-15,20298,1045,318,91,14192
MP003452,CMP010,2025-06-16,41372,2222,628,146,11369
MP003453,CMP010,2025-06-17,13331,595,189,58,23752
MP003454,CMP010,2025-06-18,20002,885,195,50,23458
MP003455,CMP010,2025-06-19,35785,794,199,51,8132
MP003456,CMP010,2025-06-20,30175,2139,395,118,15539
MP003457,CMP010,2025-06-21,10328,747,237,82,24745
MP003458,CMP010,2025-06-22,22433,585,144,38,11330
MP003459,CMP010,2025-06-23,23101,755,206,74,6934
MP003460,CMP010,2025-06-24,36047,1730,373,118,5100
MP003461,CMP010,2025-06-25,26444,1257,399,118,20812
MP003462,CMP010,2025-06-26,41823,1434,354,75,20882
MP003463,CMP010,2025-06-27,25589,1749,536,104,11166
MP003464,CMP010,2025-06-28,44163,3361,627,137,6984
MP003465,CMP010,2025-06-29,17775,1387,352,66,17321
MP003466,CMP010,2025-06-30,32721,2088,318,69,13552
MP003467,CMP010,2025-07-01,18385,662,174,18,5944
MP003468,CMP010,2025-07-02,47705,3591,969,136,17079
MP003469,CMP010,2025-07-03,35470,1313,424,139,23194
MP003470,CMP010,2025-07-04,15287,913,249,64,8530
MP003471,CMP010,2025-07-05,22927,1391,349,59,24875
MP003472,CMP010,2025-07-06,34709,1860,362,111,9211
MP003473,CMP010,2025-07-07,26155,557,98,10,15699
MP003474,CMP010,2025-07-08,41213,2778,793,115,15330
MP003475,CMP010,2025-07-09,29577,1717,270,107,19229
MP003476,CMP010,2025-07-10,47357,2273,542,99,15702
MP003477,CMP010,2025-07-11,45178,1044,320,68,15617
MP003478,CMP010,2025-07-12,42068,3169,515,181,6830
MP003479,CMP010,2025-07-13,13642,780,133,17,9584
MP003480,CMP010,2025-07-14,14933,402,126,22,12700
MP003481,CMP010,2025-07-15,11020,588,133,34,7659
MP003482,CMP010,2025-07-16,32042,1343,236,86,18125
MP003483,CMP010,2025-07-17,40724,1068,294,82,17975
MP003484,CMP010,2025-07-18,15157,864,151,28,19696
MP003485,CMP010,2025-07-19,15424,426,96,16,12840
MP003486,CMP010,2025-07-20,8703,198,32,6,20685
MP003487,CMP010,2025-07-21,7778,176,40,16,12623
MP003488,CMP010,2025-07-22,15002,1191,213,85,15468
MP003489,CMP010,2025-07-23,26164,1316,399,41,21719
MP003490,CMP010,2025-07-24,23981,1487,235,76,23023
MP003491,CMP010,2025-07-25,9453,230,46,13,6179
MP003492,CMP010,2025-07-26,18686,843,275,89,5234
MP003493,CMP010,2025-07-27,27897,1994,340,108,17062
MP003494,CMP010,2025-07-28,38367,1439,418,68,9989
MP003495,CMP010,2025-07-29,40142,832,284,107,14221
MP003496,CMP010,2025-07-30,22409,1587,429,141,10238
MP003497,CMP010,2025-07-31,18211,888,218,46,15717
MP003498,CMP010,2025-08-01,22061,1245,216,57,19799
MP003499,CMP010,2025-08-02,6888,365,119,36,11704
MP003500,CMP010,2025-08-03,17113,572,90,21,8497
MP003501,CMP010,2025-08-04,18473,778,261,64,12023
MP003502,CMP010,2025-08-05,43879,2119,501,168,6781
MP003503,CMP010,2025-08-06,47456,3513,761,221,13268
MP003504,CMP010,2025-08-07,19208,1430,226,61,5405
MP003505,CMP010,2025-08-08,19183,753,197,32,21370
MP003506,CMP010,2025-08-09,30465,2083,479,164,17804
MP003507,CMP010,2025-08-10,44440,1564,485,170,23377
MP003508,CMP010,2025-08-11,44107,2050,714,241,13143
MP003509,CMP010,2025-08-12,10090,310,102,10,6022
MP003510,CMP010,2025-08-13,45584,1115,386,39,13986
MP003511,CMP010,2025-08-14,5000,255,66,18,23615
MP003512,CMP010,2025-08-15,15452,408,67,17,12055
MP003513,CMP010,2025-08-16,47321,1727,475,142,7493
MP003514,CMP010,2025-08-17,23348,1321,209,58,6146
MP003515,CMP010,2025-08-18,12869,566,102,18,19972
MP003516,CMP010,2025-08-19,18412,614,209,23,20614
MP003517,CMP010,2025-08-20,16441,342,65,8,12694
MP003518,CMP010,2025-08-21,34834,1814,410,43,23455
MP003519,CMP010,2025-08-22,36439,987,335,121,10023
MP003520,CMP010,2025-08-23,19121,515,127,36,5979
MP003521,CMP010,2025-08-24,7435,402,115,40,18514
MP003522,CMP010,2025-08-25,16470,342,56,7,14202
MP003523,CMP010,2025-08-26,23452,1450,320,66,5799
MP003524,CMP010,2025-08-27,48990,2092,409,70,19679
MP003525,CMP010,2025-08-28,5127,124,36,9,23315
MP003526,CMP010,2025-08-29,37016,1688,277,63,16928
MP003527,CMP010,2025-08-30,10794,827,218,79,20482
MP003528,CMP010,2025-08-31,40690,1484,413,125,17165
MP003529,CMP010,2025-09-01,41111,3036,604,142,16363
MP003530,CMP010,2025-09-02,31673,989,296,80,17193
MP003531,CMP010,2025-09-03,35637,2135,712,145,9837
MP003532,CMP010,2025-09-04,49083,3006,1005,308,16807
MP003533,CMP010,2025-09-05,33292,842,280,60,9510
MP003534,CMP010,2025-09-06,26810,1270,355,94,19770
MP003535,CMP010,2025-09-07,40337,1478,242,67,21592
MP003536,CMP010,2025-09-08,45964,1513,400,109,10224
MP003537,CMP010,2025-09-09,42597,1422,318,119,17987
MP003538,CMP010,2025-09-10,10357,636,123,44,22825
MP003539,CMP010,2025-09-11,7751,421,76,25,5132
MP003540,CMP010,2025-09-12,21693,1560,318,125,12431
MP003541,CMP010,2025-09-13,49827,3903,927,342,8831
MP003542,CMP010,2025-09-14,26331,2024,494,189,17942
MP003543,CMP010,2025-09-15,39283,2393,470,136,18369
MP003544,CMP010,2025-09-16,11974,470,151,56,19865
MP003545,CMP010,2025-09-17,15204,1158,350,131,11171
MP003546,CMP010,2025-09-18,5039,358,66,21,9730
MP003547,CMP010,2025-09-19,9732,507,106,35,14924
MP003548,CMP010,2025-09-20,18713,1483,271,51,5770
MP003549,CMP010,2025-09-21,6062,136,29,3,11785
MP003550,CMP010,2025-09-22,17170,489,81,16,19830
MP003551,CMP010,2025-09-23,12795,687,194,61,18205
MP003552,CMP010,2025-09-24,5692,418,100,20,17705
MP003553,CMP010,2025-09-25,29570,1017,229,76,24322
MP003554,CMP010,2025-09-26,36355,898,307,92,6032
MP003555,CMP010,2025-09-27,37767,2064,488,55,13381
MP003556,CMP010,2025-09-28,36037,2291,728,209,8211
MP003557,CMP010,2025-09-29,32702,2064,609,218,16503
MP003558,CMP010,2025-09-30,49882,3005,477,144,6267
MP003559,CMP010,2025-10-01,36945,1093,284,60,22817
MP003560,CMP010,2025-10-02,11032,304,60,9,19899
MP003561,CMP010,2025-10-03,29893,2131,491,110,24779
MP003562,CMP010,2025-10-04,35754,855,210,60,23108
MP003563,CMP010,2025-10-05,34569,1578,550,160,8111
MP003564,CMP010,2025-10-06,5674,178,27,10,19563
MP003565,CMP010,2025-10-07,9528,704,151,44,14002
MP003566,CMP010,2025-10-08,42031,2429,774,214,6596
MP003567,CMP010,2025-10-09,21593,1630,304,119,21932
MP003568,CMP010,2025-10-10,37184,1455,449,119,10332
MP003569,CMP010,2025-10-11,7609,300,83,18,18983
MP003570,CMP010,2025-10-12,12187,946,180,71,7517
MP003571,CMP010,2025-10-13,18049,1347,450,108,5186
MP003572,CMP010,2025-10-14,30382,2195,710,277,10787
MP003573,CMP010,2025-10-15,29688,682,179,28,12321
MP003574,CMP010,2025-10-16,27286,1943,589,184,12495
MP003575,CMP010,2025-10-17,34141,1157,198,29,9561
MP003576,CMP010,2025-10-18,13650,1031,308,102,5775
MP003577,CMP010,2025-10-19,33711,1690,440,154,5672
MP003578,CMP010,2025-10-20,39417,2296,669,205,8484
MP003579,CMP010,2025-10-21,32434,1618,259,60,19296
